问题 ID,说明,状态,严重性,故事点,项目路径,位置种类,路径,折线图,列,事件 ID,帮助链接,程序集名称,程序集版本,程序集公钥,片段
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,159,12,P:System.Windows.Forms.Control.Name,,,,,"this._lblInfo.Name = ""_lblInfo"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,158,12,T:System.Windows.Forms.Label,,,,,"this._lblInfo.Location = new System.Drawing.Point(20, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,158,12,P:System.Windows.Forms.Control.Location,,,,,"this._lblInfo.Location = new System.Drawing.Point(20, 20);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,157,12,T:System.Drawing.Font,,,,,"this._lblInfo.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 9F);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,157,12,"M:System.Drawing.Font.#ctor(System.String,System.Single)",,,,,"this._lblInfo.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 9F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,157,12,T:System.Windows.Forms.Label,,,,,"this._lblInfo.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 9F);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,157,12,T:System.Drawing.Font,,,,,"this._lblInfo.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 9F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,157,12,P:System.Windows.Forms.Control.Font,,,,,"this._lblInfo.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 9F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,156,12,T:System.Windows.Forms.Label,,,,,this._lblInfo.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,156,12,P:System.Windows.Forms.Label.AutoSize,,,,,this._lblInfo.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,154,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,153,12,T:System.Windows.Forms.Button,,,,,this._btnClose = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,153,12,M:System.Windows.Forms.Button.#ctor,,,,,this._btnClose = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,153,12,T:System.Windows.Forms.Button,,,,,this._btnClose = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,152,12,T:System.Windows.Forms.Button,,,,,this._btnReject = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,152,12,M:System.Windows.Forms.Button.#ctor,,,,,this._btnReject = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,152,12,T:System.Windows.Forms.Button,,,,,this._btnReject = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,151,12,T:System.Windows.Forms.Button,,,,,this._btnAccept = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,151,12,M:System.Windows.Forms.Button.#ctor,,,,,this._btnAccept = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,151,12,T:System.Windows.Forms.Button,,,,,this._btnAccept = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,150,12,T:System.Windows.Forms.Label,,,,,this._lblProgress = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,150,12,M:System.Windows.Forms.Label.#ctor,,,,,this._lblProgress = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,150,12,T:System.Windows.Forms.Label,,,,,this._lblProgress = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,149,12,T:System.Windows.Forms.ProgressBar,,,,,this._progressBar = new System.Windows.Forms.ProgressBar();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,149,12,M:System.Windows.Forms.ProgressBar.#ctor,,,,,this._progressBar = new System.Windows.Forms.ProgressBar();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,149,12,T:System.Windows.Forms.ProgressBar,,,,,this._progressBar = new System.Windows.Forms.ProgressBar();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,148,12,T:System.Windows.Forms.Label,,,,,this._lblFileSize = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,148,12,M:System.Windows.Forms.Label.#ctor,,,,,this._lblFileSize = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,148,12,T:System.Windows.Forms.Label,,,,,this._lblFileSize = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,147,12,T:System.Windows.Forms.Label,,,,,this._lblFileName = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,147,12,M:System.Windows.Forms.Label.#ctor,,,,,this._lblFileName = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,147,12,T:System.Windows.Forms.Label,,,,,this._lblFileName = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,146,12,T:System.Windows.Forms.Label,,,,,this._lblInfo = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,146,12,M:System.Windows.Forms.Label.#ctor,,,,,this._lblInfo = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,146,12,T:System.Windows.Forms.Label,,,,,this._lblInfo = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,141,12,M:System.Windows.Forms.Form.Dispose(System.Boolean),,,,,base.Dispose(disposing);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,133,23,T:System.Windows.Forms.Button,,,,,_btnClose
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,132,23,T:System.Windows.Forms.Button,,,,,_btnReject
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,131,23,T:System.Windows.Forms.Button,,,,,_btnAccept
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,130,22,T:System.Windows.Forms.Label,,,,,_lblProgress
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,129,28,T:System.Windows.Forms.ProgressBar,,,,,_progressBar
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,128,22,T:System.Windows.Forms.Label,,,,,_lblFileSize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,127,22,T:System.Windows.Forms.Label,,,,,_lblFileName
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,126,22,T:System.Windows.Forms.Label,,,,,_lblInfo
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,119,12,M:System.Windows.Forms.Form.Close,,,,,this.Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,118,12,T:System.Windows.Forms.DialogResult,,,,,this.DialogResult = DialogResult.OK;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,118,12,T:System.Windows.Forms.DialogResult,,,,,this.DialogResult = DialogResult.OK;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,118,12,F:System.Windows.Forms.DialogResult.OK,,,,,this.DialogResult = DialogResult.OK;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,118,12,T:System.Windows.Forms.DialogResult,,,,,this.DialogResult = DialogResult.OK;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,118,12,P:System.Windows.Forms.Form.DialogResult,,,,,this.DialogResult = DialogResult.OK;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,113,12,M:System.Windows.Forms.Form.Close,,,,,this.Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,112,12,T:System.Windows.Forms.DialogResult,,,,,this.DialogResult = DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,112,12,T:System.Windows.Forms.DialogResult,,,,,this.DialogResult = DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,112,12,F:System.Windows.Forms.DialogResult.Cancel,,,,,this.DialogResult = DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,112,12,T:System.Windows.Forms.DialogResult,,,,,this.DialogResult = DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,112,12,P:System.Windows.Forms.Form.DialogResult,,,,,this.DialogResult = DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,104,20,M:System.Windows.Forms.Form.Close,,,,,this.Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,103,20,T:System.Windows.Forms.DialogResult,,,,,this.DialogResult = DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,103,20,T:System.Windows.Forms.DialogResult,,,,,this.DialogResult = DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,103,20,F:System.Windows.Forms.DialogResult.Cancel,,,,,this.DialogResult = DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,103,20,T:System.Windows.Forms.DialogResult,,,,,this.DialogResult = DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,103,20,P:System.Windows.Forms.Form.DialogResult,,,,,this.DialogResult = DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,98,20,T:System.Windows.Forms.Button,,,,,_btnReject.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,98,20,P:System.Windows.Forms.Control.Visible,,,,,_btnReject.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,97,20,T:System.Windows.Forms.Button,,,,,_btnAccept.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,97,20,P:System.Windows.Forms.Control.Visible,,,,,_btnAccept.Visible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,96,20,T:System.Windows.Forms.Label,,,,,_lblProgress.Visible = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,96,20,P:System.Windows.Forms.Control.Visible,,,,,_lblProgress.Visible = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,95,20,T:System.Windows.Forms.ProgressBar,,,,,_progressBar.Visible = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,95,20,P:System.Windows.Forms.Control.Visible,,,,,_progressBar.Visible = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,94,20,T:System.Windows.Forms.Label,,,,,"_lblInfo.Text = ""正在接收文件..."";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,94,20,P:System.Windows.Forms.Label.Text,,,,,"_lblInfo.Text = ""正在接收文件..."";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,91,20,P:System.Windows.Forms.FileDialog.FileName,,,,,SavePath = sfd.FileName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,89,16,T:System.Windows.Forms.DialogResult,,,,,"if (sfd.ShowDialog() == DialogResult.OK)                  {                      SavePath = sfd.FileName;                      IsAccepted = true;                        _lblInfo.Text = ""正在接收文件..."";                      _progressBar.Visible = true;                      _lblProgress.Visible = true;                      _btnAccept.Visible = false;                      _btnReject.Visible = false;                  }                  else                  {                      IsAccepted = false;                      this.DialogResult = DialogResult.Cancel;                      this.Close();                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,89,16,T:System.Windows.Forms.DialogResult,,,,,"if (sfd.ShowDialog() == DialogResult.OK)                  {                      SavePath = sfd.FileName;                      IsAccepted = true;                        _lblInfo.Text = ""正在接收文件..."";                      _progressBar.Visible = true;                      _lblProgress.Visible = true;                      _btnAccept.Visible = false;                      _btnReject.Visible = false;                  }                  else                  {                      IsAccepted = false;                      this.DialogResult = DialogResult.Cancel;                      this.Close();                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LazyChat\LazyChat.csproj,File,LazyChat\FileTransferDialog.cs,89,16,F:System.Windows.Forms.DialogResult.OK,,,,,"if (sfd.ShowDialog() == DialogResult.OK)                  {                      SavePath = sfd.FileName;                      IsAccepted = true;                        _lblInfo.Text = ""正在接收文件..."";                      _progressBar.Visible = true;                      _lblProgress.Visible = true;                      _btnAccept.Visible = false;                      _btnReject.Visible = false;                  }                  else                  {                      IsAccepted = false;                      this.DialogResult = DialogResult.Cancel;                      this.Close();                  }"
